n,run,epsilon
2048,70,0.269543789235785
2048,71,0.2358248946133351
2048,72,0.2455033481513332
2048,73,0.2786458162897044
2048,74,0.23631495646458753
2048,75,0.2728921338019163
2048,76,0.21907265449792054
2048,77,0.23659912989727866
2048,78,0.23281328031827264
2048,79,0.21360412030665957
2048,80,0.271172105723071
2048,81,0.26766563071780447
2048,82,0.28513102873677104
2048,83,0.27415798792815094
2048,84,0.24630879083025703
2048,85,0.2708219941574034
2048,86,0.2657756820316224
2048,87,0.2743990837495663
2048,88,0.21806843371543772
2048,89,0.22815647923275295
2048,90,0.21419276297762108
2048,91,0.28320684004639174
2048,92,0.21187141307428314
2048,93,0.34401998963845365
2048,94,0.23813769897071502
2048,95,0.24869537489714075
2048,96,0.2687952536504989
2048,97,0.29425888591826177
2048,98,0.25466805908775203
2048,99,0.30108868189887
2048,100,0.31424832938560826
4096,1,0.13268797912919394
4096,2,0.12911565453813637
4096,3,0.1305540429701665
4096,4,0.1258488845741158
4096,5,0.11989282805107172
4096,6,0.11949111998784284
4096,7,0.11695012496821966
4096,8,0.12596891574808988
4096,9,0.1237413752154539
4096,10,0.1178635362337958
4096,11,0.10313037868675419
4096,12,0.13069568422611266
4096,13,0.11955442343869495
4096,14,0.11251822035749741
4096,15,0.14232543712046983
4096,16,0.1145428232570049
4096,17,0.1372301928611217
4096,18,0.11895538051465307
4096,19,0.15010668644799
4096,20,0.1263490129517722
4096,21,0.1605113385401558
4096,22,0.15591707412491873
4096,23,0.11468209539665525
4096,24,0.18896719867596476
4096,25,0.12929606074020533
4096,26,0.1201540366699374
4096,27,0.12757148003231
4096,28,0.14296143086494398
4096,29,0.12921804596387199
4096,30,0.14215393200338106
4096,31,0.10647869210828509
4096,32,0.11853689035458728
4096,33,0.1471871098281575
4096,34,0.15348284033616916
4096,35,0.12553164992794946
4096,36,0.14792556696678139
4096,37,0.15024342550683842
4096,38,0.12352255352648067
4096,39,0.11890159009350779
4096,40,0.11982942051562027
4096,41,0.16746531342197263
4096,42,0.10639741093771048
4096,43,0.1168778566684096
4096,44,0.12966198627977504
4096,45,0.12757683576123052
4096,46,0.15575297024026072
4096,47,0.15381462577266977
4096,48,0.15481963237024712
4096,49,0.14450394116475782
4096,50,0.1501466943913194
4096,51,0.10666367973303137
4096,52,0.1394006766257487
4096,53,0.14016644312443532
4096,54,0.12769545524933631
4096,55,0.11172255133733164
4096,56,0.12820743434039827
4096,57,0.12112199903372853
4096,58,0.11620857023414233
4096,59,0.15700744592084837
4096,60,0.1398679899772631
4096,61,0.112294311805648
4096,62,0.10760878959704412
4096,63,0.1369683771403826
4096,64,0.12624222060896548
4096,65,0.11693592585325238
4096,66,0.15000778474230345
4096,67,0.1309489856534548
4096,68,0.13112846793456967
4096,69,0.12160401876353714
4096,70,0.13420912131774132
4096,71,0.1407104886233959
4096,72,0.15334381084502102
4096,73,0.12687593897035174
4096,74,0.11590121344161036
4096,75,0.12124120020587834
4096,76,0.11512680952599734
4096,77,0.12470177813268944
4096,78,0.12225314365350436
4096,79,0.1375245889090716
4096,80,0.1265674121872648
4096,81,0.129761201663272
4096,82,0.1275351355820309
4096,83,0.11811921215707517
4096,84,0.15492115864118786
4096,85,0.13413813522908744
4096,86,0.15142690386410332
4096,87,0.13069179296589598
4096,88,0.13781473342951747
4096,89,0.15523199166717597
4096,90,0.10276982785316949
4096,91,0.12740233066524168
4096,92,0.10363767340148096
4096,93,0.14338568576317604
4096,94,0.13021942900112368
4096,95,0.1293275979541101
4096,96,0.1305419190899322
4096,97,0.13328069768037754
4096,98,0.13749475796865074
4096,99,0.1070571291438581
4096,100,0.11945489477655147
8192,1,0.06448874706183114
8192,2,0.05666346566581019
8192,3,0.07281177849456276
8192,4,0.07225535343760818
8192,5,0.06742000016097002
8192,6,0.06656688772051332
8192,7,0.07491244439953597
8192,8,0.067571340754664
8192,9,0.08222069639788515
8192,10,0.06453653594542218
8192,11,0.08287845823159262
8192,12,0.0687281756060028
8192,13,0.06915394314810346
8192,14,0.07601281494803275
8192,15,0.07171603086569502
8192,16,0.06378270508663356
8192,17,0.08363128317281102
8192,18,0.06491017479438718
8192,19,0.07607802457568354
8192,20,0.07837724104884757
8192,21,0.06943032639730183
8192,22,0.0664215639761431
8192,23,0.07576225887212312
8192,24,0.07192386043378038
8192,25,0.07204842254315158
8192,26,0.06800870244053035
8192,27,0.08325850460132903
8192,28,0.06343959965015937
8192,29,0.061471413933009506
8192,30,0.0724509004207096
8192,31,0.07229481832432906
8192,32,0.0736200294183161
8192,33,0.07020921573661237
8192,34,0.07598966602269647
8192,35,0.07492978745186286
8192,36,0.07009533626126777
8192,37,0.059126660632562375
8192,38,0.07418480616961359
8192,39,0.08585914156338552
8192,40,0.06129274554804557
8192,41,0.07021093644723558
8192,42,0.07564215200642187
8192,43,0.07916330014108044
8192,44,0.08084894599459332
8192,45,0.06933541841027085
8192,46,0.06973361503665888
8192,47,0.08153830909661525
8192,48,0.0696179247341472
8192,49,0.06404524046307594
8192,50,0.06729393674838836
8192,51,0.07635743389048882
8192,52,0.09093066430192552
8192,53,0.07242027379936358
8192,54,0.07407444869726904
8192,55,0.07289188318109877
8192,56,0.06773790755727277
8192,57,0.07406516645537758
8192,58,0.06202083986639094
8192,59,0.07426058445368154
8192,60,0.07047080765265246
8192,61,0.07808450292546365
8192,62,0.08190515245941411
8192,63,0.06691694112811365
8192,64,0.0671526299168596
8192,65,0.06376847362563294
8192,66,0.06996319715550046
8192,67,0.06058605532904706
8192,68,0.07830203928855042
8192,69,0.0902499651784166
8192,70,0.07088441474503003
8192,71,0.06474985823901312
8192,72,0.07591724928893874
8192,73,0.0773464886372583
8192,74,0.0704567041206909
8192,75,0.0784153400566406
8192,76,0.06719070608875398
8192,77,0.07213466942165023
8192,78,0.05968289650107315
8192,79,0.07643646265205575
8192,80,0.07944931796900484
8192,81,0.06897633739858146
8192,82,0.06806389956180275
8192,83,0.0695635947286437
8192,84,0.07218321147639097
8192,85,0.07812745311771578
8192,86,0.06867207062176817
8192,87,0.06491611456026472
8192,88,0.07669699104488849
8192,89,0.07918983406112774
8192,90,0.06654045480009606
8192,91,0.06707178414621978
8192,92,0.06608914541636837
8192,93,0.06208639116240353
8192,94,0.07657739285417892
8192,95,0.07200622563899463
8192,96,0.06950761687821622
8192,97,0.05703048264468364
8192,98,0.06131437370021118
8192,99,0.06342493741629646
8192,100,0.06338981775257034
16384,1,0.0484609756258975
16384,2,0.04839592021107644
16384,3,0.042138431335887946
16384,4,0.047384777647105664
16384,5,0.04494214149976157
16384,6,0.04332095402499519
16384,7,0.04243717461440364
16384,8,0.03543189880428297
16384,9,0.047867609780287174
16384,10,0.042018372690297436
16384,11,0.04436390544054752
16384,12,0.041165725317486954
16384,13,0.04696061552601476
16384,14,0.039912727159085996
16384,15,0.03968168846054516
16384,16,0.04326006654404837
16384,17,0.04464192729043334
16384,18,0.03776913289835694
16384,19,0.042958936152322345
16384,20,0.04465083418737457
16384,21,0.043378423046069925
16384,22,0.05088629362223699
16384,23,0.04539719876655597
16384,24,0.047891921281959196
16384,25,0.03839529830635893
16384,26,0.04732570713929896
16384,27,0.04182071580659449
16384,28,0.04568968995285493
16384,29,0.04266245524595951
16384,30,0.052205475204187425
16384,31,0.039462603917226356
16384,32,0.03924193197281228
16384,33,0.037163337006119346
16384,34,0.03949569221006648
16384,35,0.04118768001287642
16384,36,0.05053166962653475
16384,37,0.037428637004618646
16384,38,0.04737993291595709
16384,39,0.04995591910235884
16384,40,0.042756089944255365
16384,41,0.04925432491438874
16384,42,0.039634427545526575
16384,43,0.05211082209309961
16384,44,0.04166301046940195
16384,45,0.048135496670630225
16384,46,0.04344498656403245
16384,47,0.043875337074903466
16384,48,0.05097199176317749
16384,49,0.044396781945858145
16384,50,0.041484033184599874
16384,51,0.051513321560501896
16384,52,0.054002516059926585
16384,53,0.04390962530716367
16384,54,0.04025365099447436
16384,55,0.039529823514961204
16384,56,0.040508930622426824
16384,57,0.044817097663735775
16384,58,0.046687362195262504
16384,59,0.049380096375969816
16384,60,0.04748431688481457
16384,61,0.05066305004409987
16384,62,0.03926816490920721
16384,63,0.044743565942802814
16384,64,0.0460726275352962
16384,65,0.042846647440461294
16384,66,0.04131604808331417
16384,67,0.043036343569445815
16384,68,0.051945418930306006
16384,69,0.051628288590050087
16384,70,0.03615583253184515
16384,71,0.0452977770349843
16384,72,0.04172524977128814
16384,73,0.04139887174199403
16384,74,0.04627201616548757
16384,75,0.048337401666690434
16384,76,0.04425120785134405
16384,77,0.039615737014442036
16384,78,0.040591720926670474
16384,79,0.04369114723353785
16384,80,0.0457834554946393
16384,81,0.04113752180940137
16384,82,0.04807385393485889
16384,83,0.04006905668448011
16384,84,0.039086591862777305
16384,85,0.041913847451037455
16384,86,0.04713676173131296
16384,87,0.04545082127943496
16384,88,0.04721271400723907
16384,89,0.03562938828793813
16384,90,0.039287817941013915
16384,91,0.04178134483804016
16384,92,0.0470190817401927
16384,93,0.0455648817816364
16384,94,0.04851336121060808
16384,95,0.04363796992873744
16384,96,0.04885652941964182
16384,97,0.0391312638052231
16384,98,0.03681542032346557
16384,99,0.04091858494088655
16384,100,0.04713934248121209
