n,run,epsilon
4096,58,
4096,59,
4096,60,
4096,61,
4096,62,
4096,63,
4096,64,
4096,65,
4096,66,
4096,67,
4096,68,
4096,69,
4096,70,
4096,71,
4096,72,
4096,73,
4096,74,
4096,75,
4096,76,
4096,77,
4096,78,
4096,79,
4096,80,
4096,81,
4096,82,
4096,83,
4096,84,
4096,85,
4096,86,
4096,87,
4096,88,
4096,89,
4096,90,
4096,91,
4096,92,
4096,93,
4096,94,
4096,95,
4096,96,
4096,97,
4096,98,
4096,99,
4096,100,
8192,1,2.8903717578961645
8192,2,2.8903717578961645
8192,3,3.1354942159291497
8192,4,2.6390573296152584
8192,5,3.2188758248682006
8192,6,2.772588722239781
8192,7,3.044522437723423
8192,8,2.8903717578961645
8192,9,2.9444389791664403
8192,10,2.833213344056216
8192,11,2.4423470353692043
8192,12,2.5649493574615367
8192,13,
8192,14,2.4849066497880004
8192,15,2.302585092994046
8192,16,2.8903717578961645
8192,17,
8192,18,2.1972245773362196
8192,19,2.772588722239781
8192,20,2.3978952727983707
8192,21,2.70805020110221
8192,22,
8192,23,
8192,24,2.70805020110221
8192,25,2.6026896854443837
8192,26,2.302585092994046
8192,27,2.772588722239781
8192,28,3.091042453358316
8192,29,2.5649493574615367
8192,30,2.8903717578961645
8192,31,2.995732273553991
8192,32,2.4423470353692043
8192,33,2.3978952727983707
8192,34,3.1780538303479458
8192,35,2.3513752571634776
8192,36,2.8903717578961645
8192,37,
8192,38,2.9444389791664403
8192,39,2.772588722239781
8192,40,3.091042453358316
8192,41,2.995732273553991
8192,42,2.3978952727983707
8192,43,
8192,44,
8192,45,3.1780538303479458
8192,46,3.091042453358316
8192,47,2.3513752571634776
8192,48,2.4849066497880004
8192,49,3.044522437723423
8192,50,3.332204510175204
8192,51,2.8903717578961645
8192,52,2.772588722239781
8192,53,
8192,54,3.1354942159291497
8192,55,
8192,56,3.044522437723423
8192,57,2.3978952727983707
8192,58,3.044522437723423
8192,59,2.995732273553991
8192,60,2.159484249353372
8192,61,2.833213344056216
8192,62,2.6390573296152584
8192,63,3.1354942159291497
8192,64,2.9444389791664403
8192,65,2.5649493574615367
8192,66,2.5649493574615367
8192,67,2.2512917986064953
8192,68,
8192,69,
8192,70,2.4423470353692043
8192,71,3.044522437723423
8192,72,3.1354942159291497
8192,73,2.8903717578961645
8192,74,2.4423470353692043
8192,75,2.3513752571634776
8192,76,
8192,77,
8192,78,3.1354942159291497
8192,79,
8192,80,2.6026896854443837
8192,81,3.044522437723423
8192,82,2.3353749158170367
8192,83,
8192,84,
8192,85,2.9444389791664403
8192,86,3.091042453358316
8192,87,
8192,88,2.2335922215070942
8192,89,2.772588722239781
8192,90,2.9444389791664403
8192,91,2.8903717578961645
8192,92,2.6390573296152584
8192,93,2.9444389791664403
8192,94,2.995732273553991
8192,95,3.2188758248682006
8192,96,3.044522437723423
8192,97,3.1780538303479458
8192,98,3.091042453358316
8192,99,
8192,100,3.258096538021482
16384,1,2.031432322493475
16384,2,1.8971199848858813
16384,3,1.7635885922613586
16384,4,1.8191584434161694
16384,5,1.9740810260220096
16384,6,2.0794415416798357
16384,7,2.1102132003465894
16384,8,2.501435951739211
16384,9,1.6650077635889111
16384,10,1.7676619176489945
16384,11,1.9924301646902063
16384,12,2.128231705849268
16384,13,1.9694406464655074
16384,14,2.1972245773362196
16384,15,1.8382794848629478
16384,16,2.1400661634962708
16384,17,1.9924301646902063
16384,18,1.8607523407150064
16384,19,1.916922612182061
16384,20,2.03688192726104
16384,21,2.1972245773362196
16384,22,2.2192034840549946
16384,23,1.9740810260220096
16384,24,2.03688192726104
16384,25,1.6650077635889111
16384,26,1.791759469228055
16384,27,2.0541237336955462
16384,28,1.742969305058623
16384,29,1.791759469228055
16384,30,2.0281482472922856
16384,31,1.791759469228055
16384,32,1.791759469228055
16384,33,2.4849066497880004
16384,34,2.0476928433652555
16384,35,1.9740810260220096
16384,36,1.921812597476253
16384,37,1.7346010553881064
16384,38,1.8827312474337816
16384,39,1.6916760106710724
16384,40,1.8152899666382492
16384,41,1.5260563034950494
16384,42,1.7676619176489945
16384,43,2.1972245773362196
16384,44,2.463853240590168
16384,45,2.4277482359480516
16384,46,2.114532861491106
16384,47,2.174751721484161
16384,48,1.6650077635889111
16384,49,1.921812597476253
16384,50,2.302585092994046
16384,51,1.8718021769015913
16384,52,1.7676619176489945
16384,53,1.7676619176489945
16384,54,1.791759469228055
16384,55,1.6094379124341003
16384,56,1.7676619176489945
16384,57,2.215573716004416
16384,58,1.8382794848629478
16384,59,1.8827312474337816
16384,60,1.7676619176489945
16384,61,1.8191584434161694
16384,62,2.9444389791664403
16384,63,1.8870696490323797
16384,64,2.0583881324820035
16384,65,2.0583881324820035
16384,66,1.717651497074333
16384,67,1.9694406464655074
16384,68,1.9694406464655074
16384,69,1.7676619176489945
16384,70,2.6149597780361984
16384,71,1.791759469228055
16384,72,1.9740810260220096
16384,73,2.0794415416798357
16384,74,1.791759469228055
16384,75,2.505525936990736
16384,76,1.6916760106710724
16384,77,1.754019141245208
16384,78,1.8562979903656263
16384,79,1.9924301646902063
16384,80,1.8607523407150064
16384,81,1.921812597476253
16384,82,2.512305623976115
16384,83,1.8632184332102
16384,84,1.8827312474337816
16384,85,1.9252908618525775
16384,86,1.9694406464655074
16384,87,1.9459101490553132
16384,88,2.151762203259462
16384,89,2.1400661634962708
16384,90,1.717651497074333
16384,91,1.7635885922613586
16384,92,1.9459101490553132
16384,93,1.9740810260220096
16384,94,1.7730673362159026
16384,95,1.7272209480904839
16384,96,2.1041341542702074
16384,97,2.512305623976115
16384,98,1.8562979903656263
16384,99,2.1000608288825715
16384,100,1.6314168191528755
32768,1,1.528468849900433
32768,2,1.488077055429833
32768,3,1.6193882432872684
32768,4,1.6094379124341003
32768,5,1.5234954826333755
32768,6,1.8658674413817768
32768,7,1.3397743454849977
32768,8,1.466337068793427
32768,9,1.5151272329628591
32768,10,1.4434527749598391
32768,11,1.528468849900433
32768,12,1.466337068793427
32768,13,1.7578579175523736
32768,14,1.455287232606842
32768,15,1.3981288187668934
32768,16,1.5459245067117746
32768,17,1.6094379124341003
32768,18,1.5240780634829436
32768,19,1.845826690498331
32768,20,1.6486586255873816
32768,21,1.698669046162043
32768,22,1.563975538357343
32768,23,1.55814461804655
32768,24,1.65455834771457
32768,25,1.5328978353117662
32768,26,1.7047480922384253
32768,27,1.415281897993143
32768,28,1.4534336639575192
32768,29,1.5656352897757073
32768,30,1.7676619176489945
32768,31,1.5040773967762742
32768,32,1.9236870122706031
32768,33,1.5968591302272404
32768,34,1.6376087894007967
32768,35,1.5163474893680884
32768,36,1.6218604324326575
32768,37,1.6817585740137264
32768,38,1.3862943611198906
32768,39,1.466337068793427
32768,40,1.6977305195797787
32768,41,1.791759469228055
32768,42,1.4271163556401458
32768,43,1.698669046162043
32768,44,1.4469189829363254
32768,45,1.5184661342283736
32768,46,1.5881605139868153
32768,47,1.6326947745983675
32768,48,1.4842747694800944
32768,49,1.5234954826333755
32768,50,1.582409240046181
32768,51,1.5099083170870673
32768,52,1.4708517491479536
32768,53,1.6817585740137264
32768,54,1.4816045409242156
32768,55,1.6094379124341003
32768,56,2.1019143975318944
32768,57,1.5686159179138452
32768,58,1.6094379124341003
32768,59,1.491654876777717
32768,60,1.5093544538771178
32768,61,1.5553706911638245
32768,62,1.6863989535702288
32768,63,1.528468849900433
32768,64,1.4816045409242156
32768,65,1.4500101755059984
32768,66,1.586965056582042
32768,67,1.7805861686299298
32768,68,1.5988558031035636
32768,69,1.824549292051046
32768,70,1.6326947745983675
32768,71,1.6933193964148026
32768,72,1.4842747694800944
32768,73,1.586965056582042
32768,74,1.4500101755059984
32768,75,1.491654876777717
32768,76,1.6326947745983675
32768,77,1.5040773967762742
32768,78,1.540445040947149
32768,79,1.5163474893680884
32768,80,1.634130525024472
32768,81,1.4744016286301573
32768,82,1.7160476474923585
32768,83,1.5099083170870673
32768,84,1.5735059032080372
32768,85,1.739115735742633
32768,86,1.5234954826333755
32768,87,1.4586150226995167
32768,88,1.4759065198095778
32768,89,1.864784604242945
32768,90,1.437066686493314
32768,91,1.423108334242607
32768,92,1.6094379124341003
32768,93,1.749199854809259
32768,94,2.030170492673053
32768,95,1.622683139184121
32768,96,1.4109869737102623
32768,97,1.466337068793427
32768,98,1.6529230243738393
32768,99,1.6514021115331325
32768,100,1.8137383759468304
65536,1,1.3804634408090974
65536,2,1.368698599229511
65536,3,1.349926716949016
65536,4,1.2427461902518968
65536,5,1.3678322982801552
65536,6,1.5096175771518896
65536,7,1.2847145683019705
65536,8,1.4438182052580772
65536,9,1.405342556090585
65536,10,1.3426737386440002
65536,11,1.4098248585300848
65536,12,1.3233805357093213
65536,13,1.5979435330083653
65536,14,1.349926716949016
65536,15,1.4527841023887236
65536,16,1.2286654169163076
65536,17,1.5189808022788491
65536,18,1.3457090810048122
65536,19,1.425008873300581
65536,20,1.3981288187668934
65536,21,1.3978551835209667
65536,22,1.430188554677116
65536,23,1.488948515179974
65536,24,1.3745983213566995
65536,25,1.313172096290928
65536,26,1.2843294344632026
65536,27,1.3691019605795178
65536,28,1.3077040865266691
65536,29,1.329135947279942
65536,30,1.4109869737102623
65536,31,1.373390956283983
65536,32,1.3113313226464354
65536,33,1.397593916373824
65536,34,1.581267035467404
65536,35,1.4527841023887236
65536,36,1.3862943611198906
65536,37,1.3805963400052528
65536,38,1.3015531326648
65536,39,1.4863778196768733
65536,40,1.270462545594769
65536,41,1.272056171430047
65536,42,1.3397743454849977
65536,43,1.2019299026961359
65536,44,1.4619317753255106
65536,45,1.2847145683019705
65536,46,1.3673663512343717
65536,47,1.2932039380538787
65536,48,1.315066851831523
65536,49,1.4313180424938456
65536,50,1.4063619241706997
65536,51,1.3862943611198906
65536,52,1.356080582523394
65536,53,1.436304781694552
65536,54,1.3263962195388217
65536,55,1.405838957192861
65536,56,1.3375041969504586
65536,57,1.3457090810048122
65536,58,1.3013949173334043
65536,59,1.2847145683019705
65536,60,1.4604023332736125
65536,61,1.2878542883066382
65536,62,1.3089076975044704
65536,63,1.428091489798352
65536,64,1.3235560204864674
65536,65,1.2768605200744287
65536,66,1.3737155789130306
65536,67,1.4082732678386658
65536,68,1.3185761870649397
65536,69,1.309560566888501
65536,70,1.308332819650179
65536,71,1.4069136483226263
65536,72,1.3202042492909005
65536,73,1.4586150226995167
65536,74,1.328400382700988
65536,75,1.3121863889661687
65536,76,1.3668762752627892
65536,77,1.4297794730596296
65536,78,1.309560566888501
65536,79,1.3454723665996355
65536,80,1.2932039380538787
65536,81,1.3936204012119635
65536,82,1.315066851831523
65536,83,1.3507876726629808
65536,84,1.3798634707896003
65536,85,1.3596261140377293
65536,86,1.2692378056988731
65536,87,1.4701758451005926
65536,88,1.3470736479666094
65536,89,1.4122698475231514
65536,90,1.3737155789130306
65536,91,1.3621968095408301
65536,92,1.425008873300581
65536,93,1.3990333868973204
65536,94,1.3553321355159238
65536,95,1.2436025990967037
65536,96,1.252762968495368
65536,97,1.349022966322659
65536,98,1.3071570405611668
65536,99,1.2809338454620642
65536,100,1.4063619241706997
131072,1,1.2572641013761596
131072,2,1.2049926922266814
131072,3,1.262680405152714
131072,4,1.2602536402245257
131072,5,1.2882696569522778
131072,6,1.2648477077104399
131072,7,1.2678462107066966
131072,8,1.3139736995402644
131072,9,1.221672381425337
131072,10,1.312591165332756
131072,11,1.1861681796924293
131072,12,1.1964981299092303
131072,13,1.2113142111843038
131072,14,1.252762968495368
131072,15,1.2279260453484289
131072,16,1.2613320012204694
131072,17,1.1917775312321177
131072,18,1.181993897607161
131072,19,1.207415148516909
131072,20,1.22310675891248
131072,21,1.1504373565326957
131072,22,1.2206746539438675
131072,23,1.1868050007035706
131072,24,1.1986957472250923
131072,25,1.317731689682594
131072,26,1.2399832418489691
131072,27,1.1786549963416462
131072,28,1.199964782928397
131072,29,1.1778616603222503
131072,30,1.3517540358677145
131072,31,1.2172180310759568
131072,32,1.2104036946562264
131072,33,1.1370785694959058
131072,34,1.293584963015623
131072,35,1.255932543256647
131072,36,1.22740739687368
131072,37,1.1549652252192415
131072,38,1.214125175789954
131072,39,1.1601701816675432
131072,40,1.2545250834887673
131072,41,1.1483737982271736
131072,42,1.2217906476427298
131072,43,1.169381359556317
131072,44,1.2142644903624837
131072,45,1.2833463918674481
131072,46,1.2893524159276601
131072,47,1.1964981299092303
131072,48,1.2091142038263547
131072,49,1.2163953243244932
131072,50,1.3002197523486476
131072,51,1.2706641788246082
131072,52,1.322578546733783
131072,53,1.1762228913730335
131072,54,1.1856236656577395
131072,55,1.1717768645254483
131072,56,1.2028357945388608
131072,57,1.2856508353402032
131072,58,1.1794015435954306
131072,59,1.2773040774114857
131072,60,1.169381359556317
131072,61,1.3803241941333868
131072,62,1.2543668180773426
131072,63,1.3800247481062953
131072,64,1.2231750113098718
131072,65,1.187491578142144
131072,66,1.2388416299767602
131072,67,1.1657515915057384
131072,68,1.252762968495368
131072,69,1.3256697393034558
131072,70,1.3571377768284352
131072,71,1.2845116668099483
131072,72,1.1939224684724346
131072,73,1.3164985991843488
131072,74,1.1850447944404172
131072,75,1.205970806988609
131072,76,1.2421808591648311
131072,77,1.187340404276794
131072,78,1.2748915310061018
131072,79,1.1658942957514318
131072,80,1.2060982036382495
131072,81,1.1585104302491787
131072,82,1.2049926922266814
131072,83,1.3187209362871655
131072,84,1.2410326287098783
131072,85,1.2776605201170952
131072,86,1.263458257612116
131072,87,1.252762968495368
131072,88,1.2784053991087057
131072,89,1.252762968495368
131072,90,1.244882707070062
131072,91,1.227038077256932
131072,92,1.2602536402245257
131072,93,1.2645974261423707
131072,94,1.2080461297135718
131072,95,1.247935927747052
131072,96,1.2118072036585466
131072,97,1.1942166293805714
131072,98,1.2500119351234782
131072,99,1.1915362392849274
131072,100,1.1680407950998728
262144,1,1.1745981956460319
262144,2,1.1697246321961776
262144,3,1.159038831846678
262144,4,1.1344217413648205
262144,5,1.1786549963416462
262144,6,1.1654150837797106
262144,7,1.273647261662289
262144,8,1.1911930776795372
262144,9,1.1662709371419246
262144,10,1.167068247390485
262144,11,1.1417596198243634
262144,12,1.1600209167967532
262144,13,1.1898025267327061
262144,14,1.200281790380727
262144,15,1.1121948404339785
262144,16,1.1700712526502546
262144,17,1.1340998834994258
262144,18,1.138649661727947
262144,19,1.1786549963416462
262144,20,1.122366374676217
262144,21,1.1537987042354005
262144,22,1.1794643852972047
262144,23,1.1388187091461501
262144,24,1.1529387451958322
262144,25,1.1529466396314392
262144,26,1.1036500826980669
262144,27,1.1406216967456526
262144,28,1.1947411340932705
262144,29,1.1926848445520848
262144,30,1.135904745630322
262144,31,1.1790662651115804
262144,32,1.110507076320259
262144,33,1.1782563517280353
262144,34,1.2311014717141886
