n,run,epsilon
4096,24,2.772588722239781
4096,25,3.258096538021482
4096,26,3.332204510175204
4096,27,2.5649493574615367
4096,28,
4096,29,2.6741486494265287
4096,30,2.6390573296152584
4096,31,2.5257286443082556
4096,32,3.367295829986474
4096,33,3.295836866004329
4096,34,
4096,35,
4096,36,2.5257286443082556
4096,37,
4096,38,2.70805020110221
4096,39,3.332204510175204
4096,40,
4096,41,2.5649493574615367
4096,42,3.332204510175204
4096,43,2.6390573296152584
4096,44,2.6390573296152584
4096,45,3.1354942159291497
4096,46,2.302585092994046
4096,47,3.1780538303479458
4096,48,2.8903717578961645
4096,49,2.3978952727983707
4096,50,2.5649493574615367
4096,51,2.367123614131617
4096,52,3.295836866004329
4096,53,2.6390573296152584
4096,54,2.5649493574615367
4096,55,3.2188758248682006
4096,56,3.4965075614664802
4096,57,2.2335922215070942
4096,58,2.6026896854443837
4096,59,3.2188758248682006
4096,60,2.3353749158170367
4096,61,3.332204510175204
4096,62,2.4423470353692043
4096,63,3.1780538303479458
4096,64,2.5649493574615367
4096,65,3.1780538303479458
4096,66,2.4849066497880004
4096,67,3.044522437723423
4096,68,2.3978952727983707
4096,69,2.995732273553991
4096,70,2.9444389791664403
4096,71,2.6026896854443837
4096,72,3.258096538021482
4096,73,2.120263536200091
4096,74,2.367123614131617
4096,75,3.091042453358316
4096,76,3.4011973816621555
4096,77,3.4339872044851463
4096,78,2.4423470353692043
4096,79,3.258096538021482
4096,80,
4096,81,3.1354942159291497
4096,82,2.995732273553991
4096,83,3.044522437723423
4096,84,3.1780538303479458
4096,85,3.4657359027997265
4096,86,3.2188758248682006
4096,87,2.833213344056216
4096,88,2.8903717578961645
4096,89,2.6390573296152584
4096,90,2.5649493574615367
4096,91,2.70805020110221
4096,92,3.258096538021482
4096,93,2.5649493574615367
4096,94,2.5649493574615367
4096,95,
4096,96,2.9444389791664403
4096,97,
4096,98,2.4423470353692043
4096,99,3.044522437723423
4096,100,3.4011973816621555
8192,1,2.0149030205422647
8192,2,1.9252908618525775
8192,3,2.2407096892759584
8192,4,2.302585092994046
8192,5,2.545531271604435
8192,6,2.1316272948504063
8192,7,2.2192034840549946
8192,8,1.9459101490553132
8192,9,1.9459101490553132
8192,10,1.927891643552635
8192,11,2.2512917986064953
8192,12,2.043073897508961
8192,13,1.812378756430791
8192,14,2.6390573296152584
8192,15,2.0243817644968085
8192,16,2.181224235989778
8192,17,2.4423470353692043
8192,18,2.6210388241125804
8192,19,2.181224235989778
8192,20,2.03688192726104
8192,21,2.6741486494265287
8192,22,2.505525936990736
8192,23,2.1400661634962708
8192,24,2.128231705849268
8192,25,2.1972245773362196
8192,26,1.927891643552635
8192,27,1.9636097261547143
8192,28,2.3513752571634776
8192,29,2.1972245773362196
8192,30,2.2823823856765264
8192,31,1.9459101490553132
8192,32,2.302585092994046
8192,33,1.9980959022258835
8192,34,2.0149030205422647
8192,35,2.2857779746776643
8192,36,2.5952547069568657
8192,37,2.995732273553991
8192,38,1.9694406464655074
8192,39,2.1972245773362196
8192,40,2.1484344131667874
8192,41,2.114532861491106
8192,42,2.379546134130174
8192,43,1.9459101490553132
8192,44,1.7272209480904839
8192,45,2.4203681286504293
8192,46,2.151762203259462
8192,47,2.2335922215070942
8192,48,2.164963715117998
8192,49,2.6390573296152584
8192,50,2.0794415416798357
8192,51,2.0794415416798357
8192,52,2.3608540011180215
8192,53,2.1972245773362196
8192,54,2.120263536200091
8192,55,1.9661128563728327
8192,56,2.005333569526114
8192,57,1.8827312474337816
8192,58,2.1400661634962708
8192,59,2.793208009442517
8192,60,2.0541237336955462
8192,61,2.302585092994046
8192,62,1.9042374526547452
8192,63,2.1000608288825715
8192,64,1.9661128563728327
8192,65,3.1780538303479458
8192,66,2.043073897508961
8192,67,2.327277705584417
8192,68,2.2129729343043585
8192,69,2.277267285009756
8192,70,2.0794415416798357
8192,71,2.624668592163159
8192,72,2.5257286443082556
8192,73,2.3749057545736716
8192,74,2.1400661634962708
8192,75,2.1400661634962708
8192,76,1.791759469228055
8192,77,3.068052935133617
8192,78,2.097141118779237
8192,79,1.9042374526547452
8192,80,2.3749057545736716
8192,81,2.833213344056216
8192,82,2.322387720290225
8192,83,2.043073897508961
8192,84,2.0243817644968085
8192,85,2.174751721484161
8192,86,2.2192034840549946
8192,87,2.302585092994046
8192,88,2.2192034840549946
8192,89,2.379546134130174
8192,90,1.7749523509116738
8192,91,2.70805020110221
8192,92,3.044522437723423
8192,93,2.2512917986064953
8192,94,2.327277705584417
8192,95,3.1354942159291497
8192,96,2.1000608288825715
8192,97,2.793208009442517
8192,98,2.178532444324067
8192,99,2.277267285009756
8192,100,2.0794415416798357
16384,1,1.7788560643921472
16384,2,2.005333569526114
16384,3,1.9661128563728327
16384,4,1.7382707842770688
16384,5,1.845826690498331
16384,6,1.8489178830680035
16384,7,1.6559579280689933
16384,8,1.6993861490970399
16384,9,2.117181869662683
16384,10,1.9459101490553132
16384,11,1.8425317946014783
16384,12,1.7553918250571803
16384,13,1.7227665977411035
16384,14,1.791759469228055
16384,15,1.9760631872260008
16384,16,1.791759469228055
16384,17,1.7600107709134747
16384,18,1.7414976344471669
16384,19,2.0476928433652555
16384,20,1.6817585740137264
16384,21,1.9339339580085977
16384,22,1.7805861686299298
16384,23,1.9029851043382795
16384,24,1.7190001149456269
16384,25,1.7600107709134747
16384,26,1.7414976344471669
16384,27,1.9661128563728327
16384,28,1.7719568419318754
16384,29,1.7107904066943878
16384,30,1.791759469228055
16384,31,1.9348603128687283
16384,32,1.9203768470501485
16384,33,1.6422277352570913
16384,34,1.791759469228055
16384,35,1.6843392206072183
16384,36,1.670681537674819
16384,37,1.8111775550851565
16384,38,1.9123874570166697
16384,39,1.8425317946014783
16384,40,2.009761621041846
16384,41,1.791759469228055
16384,42,1.6529230243738393
16384,43,1.7824570765657415
16384,44,2.5257286443082556
16384,45,1.9810014688665833
16384,46,1.936941479072553
16384,47,1.830225750055851
16384,48,1.7100814382137879
16384,49,1.7797832781813394
16384,50,1.845826690498331
16384,51,1.8523840910444898
16384,52,1.791759469228055
16384,53,1.7283898552954657
16384,54,1.6193882432872684
16384,55,1.900240112222125
16384,56,1.7382707842770688
16384,57,1.824549292051046
16384,58,1.988927534139004
16384,59,1.8971199848858813
16384,60,2.0149030205422647
16384,61,1.7382707842770688
16384,62,2.215573716004416
16384,63,1.8015156441734197
16384,64,2.005333569526114
16384,65,1.80280930541464
16384,66,1.8207470061013074
16384,67,1.9187591599893625
16384,68,1.7255100836868544
16384,69,1.8015156441734197
16384,70,1.9661128563728327
16384,71,1.7692866133759966
16384,72,2.153549513833558
16384,73,1.971552579668651
16384,74,1.6199092123013958
16384,75,1.6094379124341003
16384,76,1.900240112222125
16384,77,1.8718021769015913
16384,78,1.900240112222125
16384,79,2.1559816188021705
16384,80,1.8941744746561247
16384,81,1.9148195619852824
16384,82,1.8101086078962514
16384,83,1.7740598921286541
16384,84,2.009761621041846
16384,85,1.9363406980391626
16384,86,1.8152899666382492
16384,87,1.7824570765657415
16384,88,1.8658674413817768
16384,89,1.791759469228055
16384,90,1.8396154904056903
16384,91,1.7730673362159026
16384,92,1.8545603704670854
16384,93,1.9252908618525775
16384,94,1.8495790401168812
16384,95,1.9568392195875037
16384,96,1.8281271133989299
16384,97,1.8325814637483102
16384,98,1.9266787871274258
16384,99,1.9810014688665833
16384,100,1.7443572303334711
32768,1,1.604017844964761
32768,2,1.6582280766035324
32768,3,1.7379567632350787
32768,4,1.7529196359117911
32768,5,2.05127066471314
32768,6,1.578978704949392
32768,7,1.7327611284660993
32768,8,1.6094379124341003
32768,9,1.7095213709910828
32768,10,1.6255240501857247
32768,11,1.5841201044498106
32768,12,1.750516510694006
32768,13,1.9148195619852824
32768,14,1.5773495978825998
32768,15,1.8191584434161694
32768,16,1.7546199222785983
32768,17,1.693024628542366
32768,18,1.6094379124341003
32768,19,1.7437502500416944
32768,20,1.6486586255873816
32768,21,1.8021222562636017
32768,22,1.842190322854947
32768,23,1.7669443001083311
32768,24,1.9459101490553132
32768,25,1.6787726058351644
32768,26,1.6863989535702288
32768,27,1.6199092123013958
32768,28,1.742162528088683
32768,29,1.6405284995041314
32768,30,1.6665963262740489
32768,31,1.5696316620336808
32768,32,1.5859074150239063
32768,33,1.7707060600302227
32768,34,1.4420049681338964
32768,35,1.552867560945706
32768,36,1.5902065505062128
32768,37,1.6094379124341003
32768,38,1.5910887737659039
32768,39,1.6810939013405357
32768,40,1.7600107709134747
32768,41,1.6422277352570913
32768,42,1.7411157364093
32768,43,1.9411368703026557
32768,44,1.5732348637701399
32768,45,1.6773491180503108
32768,46,1.5141277326297755
32768,47,1.59538615897845
32768,48,1.6255240501857247
32768,49,1.5939337258981352
32768,50,1.6459716557665565
32768,51,1.5629178967992075
32768,52,1.6993861490970399
32768,53,1.7609878105613013
32768,54,1.6191467265610613
32768,55,1.6045479271399086
32768,56,1.6964492894237302
32768,57,1.7764919970972666
32768,58,1.9260089947380186
32768,59,1.6094379124341003
32768,60,1.589235205116581
32768,61,1.5763379640077557
32768,62,1.7346010553881064
32768,63,1.4816045409242156
32768,64,1.6831256282252596
32768,65,1.706962932567978
32768,66,1.8390123540786008
32768,67,1.6939953004621635
32768,68,1.8523840910444898
32768,69,1.7452394535931621
32768,70,1.6046646336814427
32768,71,1.6094379124341003
32768,72,1.5841201044498106
32768,73,1.5567941789486783
32768,74,1.7227665977411035
32768,75,1.6405284995041314
32768,76,1.6524039483175437
32768,77,1.6902900090631954
32768,78,1.7129785913749407
32768,79,1.7259129034304685
32768,80,1.7683391950199565
32768,81,1.758815313508701
32768,82,1.7218008806211447
32768,83,1.513692855475716
32768,84,1.7707060600302227
32768,85,1.6247053845648889
32768,86,1.5847452998437288
32768,87,1.8325814637483102
32768,88,1.6438393391514328
32768,89,1.594695630696897
32768,90,1.6569402464191039
32768,91,1.6541380913520072
32768,92,1.65455834771457
32768,93,1.7676619176489945
32768,94,1.7142719737496808
32768,95,1.6247053845648889
32768,96,1.555635206441124
32768,97,1.5069223489085053
32768,98,1.8111775550851565
32768,99,1.6146872683202442
32768,100,1.702147310538368
65536,1,1.5710638995524853
65536,2,1.5574781735033894
65536,3,1.5040773967762742
65536,4,1.6255240501857247
65536,5,1.4884520788731932
65536,6,1.5169145435369549
65536,7,1.5847452998437288
65536,8,1.6417857462996195
65536,9,1.489929250810247
65536,10,1.4962952563342191
65536,11,1.5769147207285403
65536,12,1.5249549817978292
65536,13,1.6567840330312988
65536,14,1.6954826387926352
65536,15,1.5769147207285403
65536,16,1.6397432619294294
65536,17,1.7180284999063196
65536,18,1.7553918250571803
65536,19,1.6094379124341003
65536,20,1.6317229572235352
65536,21,1.5318019447911289
65536,22,1.5650956728905925
65536,23,1.5933085305042167
65536,24,1.4217411101156383
65536,25,1.5093544538771178
65536,26,1.6465774593835572
65536,27,1.48054689936608
65536,28,1.565296019204175
65536,29,1.6526466667653372
65536,30,1.5531194818438767
65536,31,1.4910733123530675
65536,32,1.5735059032080372
65536,33,1.5234954826333755
65536,34,1.594695630696897
65536,35,1.601405740736836
65536,36,1.5349353851361793
65536,37,1.4697883232976419
65536,38,1.5245384686476142
65536,39,1.4716280864278426
65536,40,1.5777729977901318
65536,41,1.6069657232887113
65536,42,1.5375838086661167
65536,43,1.7379567632350787
65536,44,1.593522457128201
65536,45,1.5540878173509354
65536,46,1.5359139955875487
65536,47,1.6223413172700083
65536,48,1.55814461804655
65536,49,1.546524087023531
65536,50,1.574258405312927
65536,51,1.4948849485921099
65536,52,1.4545623322488934
65536,53,1.5430870504099876
65536,54,1.700669228663604
65536,55,1.7281337733478435
65536,56,1.4922429391292713
65536,57,1.5567941789486783
65536,58,1.5670903646050083
65536,59,1.6094379124341003
65536,60,1.6517722762606613
65536,61,1.6016151867528914
65536,62,1.5015489504229156
65536,63,1.519825753744413
65536,64,1.5351399887174557
65536,65,1.4766031412240257
65536,66,1.6354133988373611
65536,67,1.5567941789486783
65536,68,1.541384449189085
65536,69,1.5658342749519685
65536,70,1.5723966407537513
65536,71,1.505415189617934
65536,72,1.6873994539038122
65536,73,1.6983254625819582
65536,74,1.7237060059830394
65536,75,1.5772170334229374
65536,76,1.6043617594022397
65536,77,1.55814461804655
65536,78,1.6422277352570913
65536,79,1.5096175771518896
65536,80,1.6608700860663712
65536,81,1.7172953082905138
65536,82,1.5692026002422015
65536,83,1.622683139184121
65536,84,1.5763980583559003
65536,85,1.6094379124341003
65536,86,1.6142456140022037
65536,87,1.4897299483681326
65536,88,1.4976712249638626
65536,89,1.6174060820832772
65536,90,1.693024628542366
65536,91,1.4564493477870195
65536,92,1.5002386204691083
65536,93,1.593088774432571
65536,94,1.6094379124341003
65536,95,1.771350597596848
65536,96,1.6397432619294294
65536,97,1.5820389382459858
65536,98,1.5524212319938646
65536,99,1.6409365794934714
65536,100,1.5376940075752592
